Reference Product Application Type,Reference Product Application Number,Reference Product Approval Date,Reference Product - Marketed By,Reference Product Applicant Name,Reference Product Brand Name,Active Ingredient,Form,Dosage,TE Code,Approved ANDA Count,Approved ANDA Details,ANDA Holder-Marketed By,TA ANDA Count,TA ANDA Details,Discontinued ANDA Count,Discontinued ANDA Details,OB Patent Count,OB Patent Details,OB First Patent Expiry Date,OB Last Patent Expiry Date,OB Patent Link,OB NCE Status,OB NCE Date,OB Exclusivity Count,OB Exclusivity Details,OB First Exclusivity Expiry Date,OB Last Exclusivity Expiry Date,Orphan Status,DEA Status,DMF Count,DMF Details,Reference Product Label Link,Pharma Class
NDA,11665,1/12/1959,(1)VALEANT PHARMS LLC-Oceanside Pharmaceuticals;Valeant Pharmaceuticals North America LLC(2),VALEANT PHARMS LLC,MESTINON,PYRIDOSTIGMINE BROMIDE,"TABLET,EXTENDEDRELEASE;ORAL", {180MG},AB,3,"(1)204737,ALVOGEN MALTA,6/26/2015;(2)203184,IMPAX LABS INC,9/15/2015;(3)205464,KINEDEXE UK,8/15/2017;",(1)ALVOGEN MALTA-ALVOGEN INC.(2)IMPAX LABS INC-Impax Generics(3)KINEDEXE UK-None,0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,5,(1)HELSINN ADVANCED SYNTHESIS SA(10877)(2)PATHEON AUSTRIA GMBH AND CO KG(10593)(3)POLYCARBON INDUSTRIES INC(15665)(4)PROCOS SPA(16035)(5)VALEANT PHARMACEUTICALS NORTH AMERICA(5505),http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/15193s18lbl.pdf,"Cholinesterase Inhibitor [EPC],Cholinesterase Inhibitors [MoA]"
NDA,11707,4/2/1959,(1)ENDO PHARMS(0),ENDO PHARMS,OPANA,OXYMORPHONE HYDROCHLORIDE,INJECTABLE;INJECTION, {1MG/ML},,0,None,None,0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,YES,None,4,(1)JOHNSON MATTHEY PHARMACEUTICAL MATERIALS(21675)(2)MALLINCKRODT INC(14502)(3)NORAMCO INC(22816)(4)SIEGFRIED USA LLC(25628),http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/011707s036lbl.pdf,None
NDA,11719,8/10/1959,"(1)HOSPIRA-Hospira Worldwide, Inc.;Hospira, Inc.(2)",HOSPIRA,METHOTREXATE SODIUM PRESERVATIVE FREE,METHOTREXATE SODIUM,INJECTABLE;INJECTION, {EQ50MGBASE/2ML(EQ25MGBASE/ML)}{EQ1GMBASE/40ML(EQ25MGBASE/ML)},AP,6,"(1)40767,ACCORD HLTHCARE,4/30/2007;(2)40263,FRESENIUS KABI USA,2/26/1999;(3)201529,MYLAN LABS LTD,3/29/2012;(4)40843,PHARMACHEMIE BV,1/08/2010;(5)90039,SANDOZ INC,3/31/2009;(6)89340,WEST-WARD PHARMS INT,9/16/1986;","(1)ACCORD HLTHCARE-None(2)FRESENIUS KABI USA-Fresenius Kabi USA, LLC(3)MYLAN LABS LTD-Mylan Institutional LLC;Pfizer Laboratories Div Pfizer Inc.(4)PHARMACHEMIE BV-Teva Parenteral Medicines, Inc.(5)SANDOZ INC-Sandoz Inc(6)WEST-WARD PHARMS INT-None",0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,YES,None,5,(1)CF PHARMA LTD(25957)(2)EXCELLA GMBH AND CO KG(11704)(3)FERMION OY(4246)(4)HUZHOU ZHANWANG PHARMACEUTICAL CO LTD(20255)(5)ZHEJIANG HISUN PHARMACEUTICAL CO LTD(21118),http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/011719s122lbl.pdf,"Folate Analog Metabolic Inhibitor [EPC],Folic Acid Metabolism Inhibitors [MoA]"
NDA,11722,8/6/1959,"(1)ACTAVIS LABS UT INC-A-S Medication Solutions;Actavis Pharma, Inc.;Apotheca Inc.;Bryant Ranch Prepack;NuCare Pharmaceuticals, Inc.;PD-Rx Pharmaceuticals, Inc.;Physicians Total Care, Inc.;Rebel Distributors Corp(8)",ACTAVIS LABS UT INC,TENUATE,DIETHYLPROPION HYDROCHLORIDE,TABLET;ORAL, {25MG},AA,2,"(1)201212,AVANTHI INC,12/22/2010;(2)200177,LANNETT HOLDINGS INC,7/18/2011;","(1)AVANTHI INC-A-S Medication Solutions;Aidarex Pharmaceuticals LLC;KVK-TECH, INC;PD-Rx Pharmaceuticals, Inc.;Unit Dose Services(2)LANNETT HOLDINGS INC-Aidarex Pharmaceuticals LLC;Lannett Company, Inc.;NuCare Pharmaceuticals, Inc.",0,None,7,"(1)CHARTWELL RX,88267;(2)CHARTWELL RX,88268;(3)EPIC PHARMA LLC,40828;(4)SANDOZ,85916;(5)TEVA,88642;(6)UCB INC,85544;(7)WATSON LABS,85741;",0,None,None,None,NA,No,None,0,None,None,None,NO,CIV;,2,(1)MIDAS PHARMA GMBH(3437)(2)OLON SPA(2738),"http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/11722s029,12546s032lbl.pdf","Appetite Suppression [PE],Increased Sympathetic Activity [PE],Sympathomimetic Amine Anorectic [EPC]"
NDA,11757,5/27/1959,"(1)PHARMACIA AND UPJOHN-A-S Medication Solutions;Altura Pharmaceuticals, Inc.;Cardinal Health;Dispensing Solutions, Inc.;Pharmacia and Upjohn Company;Pharmacia and Upjohn Company LLC;Proficient Rx LP;Rebel Distributors Corp;REMEDYREPACK INC.;RX PHARMA-PACK, INC.;Terrain Pharmaceuticals(11)",PHARMACIA AND UPJOHN,DEPO-MEDROL,METHYLPREDNISOLONE ACETATE,INJECTABLE;INJECTION, {40MG/ML}{20MG/ML}{80MG/ML},AB,4,"(1)40719,SANDOZ INC,1/29/2009;(2)40794,SANDOZ INC,3/05/2009;(3)40557,TEVA PHARMS USA,2/23/2005;(4)40620,TEVA PHARMS USA,10/27/2006;","(1)SANDOZ INC-Sandoz Inc(2)SANDOZ INC-Rebel Distributors Corp;Sandoz Inc(3)TEVA PHARMS USA-Physicians Total Care, Inc.;Proficient Rx LP;Teva Parenteral Medicines, Inc.(4)TEVA PHARMS USA-Aidarex Pharmaceuticals LLC;Teva Parenteral Medicines, Inc.",0,None,4,"(1)AKORN,86903;(2)BEL MAR,86666;(3)WATSON LABS,85374;(4)WATSON LABS,85600;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,7,(1)CRYSTAL PHARMA SAU(23820)(2)FARMABIOS SPA(27325)(3)HIKMA PHARMACEUTICALS PLC(30789)(4)PHARMACIA AND UPJOHN CO WHOLLY OWNED SUB PFIZER INC(4813)(5)SANOFI CHIMIE(3452)(6)SYMBIOTEC PHARMALAB PRIVATE LTD(24611)(7)TIANJIN TIANYAO PHARMACEUTICALS CO LTD(18956),http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/011757s104lbl.pdf,"Corticosteroid [EPC],Corticosteroid Hormone Receptor Agonists [MoA]"
NDA,11790,6/10/1959,(1)WEST-WARD PHARMS INT-West-Ward Pharmaceuticals Corp.(1),WEST-WARD PHARMS INT,ROBAXIN,METHOCARBAMOL,SOLUTION;IM-IV, {1GM/10ML(100MG/ML)},AP,8,"(1)206071,none,11/24/2017;(2)206128,AUROBINDO PHARMA LTD,5/27/2016;(3)207496,LUITPOLD PHARMS INC,6/22/2017;(4)205354,MONTEREY PHARMS LLC,10/27/2016;(5)204404,MYLAN INSTITUTIONAL,12/05/2014;(6)208116,RENAISSANCE SSA LLC,1/19/2017;(7)205404,SAGENT PHARMS,7/18/2017;(8)207522,SOMERSET THERAPS LLC,7/31/2017;","(1)AUROBINDO PHARMA LTD-AuroMedics Pharma LLC(2)LUITPOLD PHARMS INC-None(3)MONTEREY PHARMS LLC-None(4)MYLAN INSTITUTIONAL-General Injectables and Vaccines, Inc.;Mylan Institutional LLC(5)none-None(6)RENAISSANCE SSA LLC-Renaissance SSA, LLC(7)SAGENT PHARMS-None(8)SOMERSET THERAPS LLC-Somerset Therapeutics, LLC",0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,7,(1)BOEHRINGER INGELHEIM CHEMICALS INC(5954)(2)CHUNGHWA CHEMICAL SYNTHESIS AND BIOTECH CO LTD(13080)(3)GRANULES INDIA LTD(17872)(4)SEVEN STAR PHARMACEUTICAL CO LTD(15596)(5)SYNTHOKEM LABS PRIVATE LTD(10410)(6)ZHEJIANG APELOA JIAYUAN PHARMACEUTICAL CO LTD(19657)(7)ZHEJIANG HAIZHOU PHARMACEUTICAL CO LTD(31112),http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/11790slr046_robaxin_lbl.pdf,"Centrally-mediated Muscle Relaxation [PE],Muscle Relaxant [EPC]"
NDA,11792,4/9/1959,(1)MYLAN SPECIALITY LP-Rebel Distributors Corp;Meda Pharmaceuticals;STAT RX USA LLC;Wallace Pharmaceuticals Inc.(4),MYLAN SPECIALITY LP,SOMA,CARISOPRODOL,TABLET;ORAL, {350MG}{250MG},AB,13,"(1)40576,ACCELRX LABS,6/07/2005;(2)40792,AUROBINDO PHARMA,8/06/2009;(3)40124,HIKMA INTL PHARMS,1/24/1996;(4)40823,INGENUS PHARMS NJ,10/22/2008;(5)90988,NATCO PHARMA LTD,10/28/2014;(6)205085,ORIENT PHARMA CO LTD,10/27/2014;(7)203374,SCIEGEN PHARMS INC,1/27/2014;(8)205513,STRIDES PHARMA,11/12/2015;(9)40755,SUN PHARM INDS LTD,2/27/2007;(10)89346,SUN PHARM INDUSTRIES,10/17/1991;(11)40245,VINTAGE PHARMS,9/08/1997;(12)87499,WATSON LABS,4/20/1982;(13)205126,WILSHIRE PHARMS INC,7/08/2015;","(1)ACCELRX LABS-None(2)AUROBINDO PHARMA-Aurobindo Pharma Limited;Rising Pharmaceuticals, Inc.(3)HIKMA INTL PHARMS-Blenheim Pharmacal, Inc.;Keltman Pharmaceuticals Inc.;West-ward Pharmaceutical Corp;Aidarex Pharmaceuticals LLC;H.J. Harkins Company, Inc.;STAT RX USA LLC;West-Ward Pharmaceuticals Corp(4)INGENUS PHARMS NJ-Blenheim Pharmacal, Inc.;Contract Pharmacy Services-PA;Lake Erie Medical DBA Quality Care Products LLC;NuCare Pharmaceuticals, Inc.;Preferred Pharmaceuticals, Inc.;Rising Pharmaceuticals, Inc.;RxChange Co.;DIRECT RX;Ingenus Pharmaceuticals NJ, LLC(5)NATCO PHARMA LTD-Bionpharma Inc.(6)ORIENT PHARMA CO LTD-Aidarex Pharmaceuticals LLC;Jubilant Cadista Pharmaceuticals Inc.;NorthStar RxLLC;NuCare Pharmaceuticals, Inc.;Orient Pharma Co., Ltd.;Preferred Pharmaceuticals Inc.;Proficient Rx LP;Unit Dose Services;DIRECT RX(7)SCIEGEN PHARMS INC-Carlsbad Technology, Inc.;Aphena Pharma Solutions - Tennessee, LLC;Golden State Medical Supply, Inc.;RedPharm Drug, Inc.;ScieGen Pharmaceuticals, Inc.;Vensun Pharmaceuticals, Inc.(8)STRIDES PHARMA-Vensun Pharmaceuticals, Inc(9)SUN PHARM INDS LTD-Northwind Pharmaceuticals;Proficient Rx LP;Rebel Distributors Corp;A-S Medication Solutions;Direct Rx;Lake Erie Medical DBA Quality Care Products LLC;Medsource Pharmaceuticals;NuCare Pharmaceuticals, Inc.;Preferred Pharmaceuticals, Inc.;RedPharm Drug, Inc.;Sun Pharmaceutical Industries Limited;Unit Dose Services(10)SUN PHARM INDUSTRIES-Apotheca Inc.;Mutual Pharmaceutical Company, Inc.(11)VINTAGE PHARMS-Cardinal Health;Dispensing Solutions, Inc.;RedPharm Drug Inc.;American Health Packaging;Aphena Pharma Solutions - Tennessee, LLC;Blenheim Pharmacal, Inc.;Bryant Ranch Prepack;Contract Pharmacy Services-PA;Lake Erie Medical DBA Quality Care Products LLC;McKesson Corporation;Par Pharmaceutical;PD-Rx Pharmaceuticals, Inc.;Physicians Total Care, Inc.;Preferred Pharmaceuticals, Inc.;Proficient Rx LP;REMEDYREPACK INC.;Unit Dose Services(12)WATSON LABS-Actavis Pharma, Inc.;Aidarex Pharmaceuticals LLC;Bryant Ranch Prepack;Lake Erie Medical & Surgical Supply DBA Quality Care Products LLC;Life Line Home Care Services, Inc;NuCare Pharmaceuticals,Inc.;PD-Rx Pharmaceuticals, Inc.(13)WILSHIRE PHARMS INC-Wilshire Pharmaceuticals, Inc.",0,None,9,"(1)ABLE,40421;(2)EPIC PHARMA LLC,40397;(3)OXFORD PHARMS,40188;(4)PIONEER PHARMS,89390;(5)SANDOZ,81025;(6)SANDOZ,89566;(7)WATSON LABS,40152;(8)WATSON LABS,85433;(9)WATSON LABS TEVA,86179;",0,None,None,None,NA,No,None,0,None,None,None,NO,CIV;,9,(1)AUROBINDO PHARMA LTD(19388)(2)CHUNGHWA CHEMICAL SYNTHESIS AND BIOTECH CO LTD(17400)(3)HARMAN FINOCHEM LTD(21064)(4)OLON SPA(4416)(5)SIEGFRIED EVIONNAZ SA(5240)(6)STRIDES SHASUN LTD(23100)(7)SUN PHARMACEUTICAL INDUSTRIES LTD(19161)(8)UQUIFA ITALIA SPA(17444)(9)UQUIFA MEXICO SA DE CV(24546),http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/011792s045lbl.pdf,"Centrally-mediated Muscle Relaxation [PE],Muscle Relaxant [EPC]"
NDA,11839,6/18/1959,"(1)PHARMACIA AND UPJOHN-Avera McKennan Hospital;Greenstone LLC;PD-Rx Pharmaceuticals, Inc.;Pharmacia and Upjohn Company LLC;Physicians Total Care, Inc.;REMEDYREPACK INC.(6)",PHARMACIA AND UPJOHN,PROVERA,MEDROXYPROGESTERONE ACETATE,TABLET;ORAL, {2.5MG}{5MG}{10MG},AB,1,"(1)40159,BARR,8/09/1996;","(1)BARR-A-S Medication Solutions;Aidarex Pharmaceuticals LLC;American Health Packaging;Barr Laboratories Inc.;Blenheim Pharmacal, Inc.;Bryant Ranch Prepack;Dispensing Solutions, Inc.;NuCare Pharmaceuticals, Inc.;NuCare Pharmaceuticals,Inc.;PD-Rx Pharmaceuticals, Inc.;Preferred Pharmaceuticals Inc.;Preferred Pharmaceuticals, Inc.;Proficient Rx LP;ReadyMeds;Rebel Distributors Corp.;RedPharm Drug, Inc.",0,None,5,"(1)AMARIN PHARMS,83242;(2)DURAMED PHARMS BARR,40311;(3)ESI,89386;(4)SOLVAY,85686;(5)USL PHARMA,88484;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,8,"(1)BAYER AG(5389)(2)CRYSTAL PHARMA SAU(28800)(3)FARMABIOS SPA(12695,26389)(4)HUBEI GEDIAN HUMANWELL PHARMACEUTICAL CO LTD(27995)(5)PHARMACIA AND UPJOHN SUB PFIZER INC(4975)(6)TAIZHOU TAIFA PHARMACEUTICALS CO LTD(27546)(7)TEVA PHARMACEUTICAL INDUSTRIES LTD(12703)(8)ZHEJIANG XIANJU PHARMACEUTICAL CO LTD(19433)",http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/011839s079s080lbl.pdf,"Progesterone Congeners [Chemical/Ingredient],Progestin [EPC]"
NDA,11856,5/18/1959,"(1)PHARMACIA AND UPJOHN-Cardinal Health;General Injectables & Vaccines, Inc;Pharmacia and Upjohn Company LLC;Sina Health Inc;US MedSource, LLC(5)",PHARMACIA AND UPJOHN,SOLU-MEDROL,METHYLPREDNISOLONE SODIUM SUCCINATE,INJECTABLE;INJECTION, {EQ40MGBASE/VIAL}{EQ125MGBASE/VIAL}{EQ500MGBASE/VIAL}{EQ1GMBASE/VIAL}{EQ2GMBASE/VIAL},AP,5,"(1)207549,AMNEAL PHARMS CO,11/09/2016;(2)207667,AUROBINDO PHARMA LTD,12/15/2015;(3)40583,FRESENIUS KABI USA,7/30/2004;(4)40664,HOSPIRA,12/20/2005;(5)40888,SAGENT PHARMS,7/18/2011;","(1)AMNEAL PHARMS CO-Amneal Biosciences(2)AUROBINDO PHARMA LTD-AuroMedics Pharma LLC(3)FRESENIUS KABI USA-Cardinal Health;Fresenius Kabi USA, LLC(4)HOSPIRA-None(5)SAGENT PHARMS-Sagent Pharmaceuticals",0,None,14,"(1)ABBOTT,89575;(2)ABRAXIS PHARM,88678;(3)ABRAXIS PHARM,89186;(4)ABRAXIS PHARM,89187;(5)BEDFORD LABS,40641;(6)BEDFORD LABS,40709;(7)ELKINS SINN,86906;(8)HOSPIRA,85854;(9)HOSPIRA,89173;(10)INTL MEDICATION,87851;(11)ORGANON USA INC,87535;(12)QUAD PHARMS,89266;(13)TEVA PARENTERAL,81267;(14)WATSON LABS,88523;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,1,(1)LUPIN LTD(30375),http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/011856s124and126lbl.pdf,"Corticosteroid [EPC],Corticosteroid Hormone Receptor Agonists [MoA]"
NDA,11870,10/6/1961,"(1)SALIX PHARMS-Salix Pharmaceuticals, Inc(1)",SALIX PHARMS,DIURIL,CHLOROTHIAZIDE,SUSPENSION;ORAL, {250MG/5ML},,0,None,None,0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,6,(1)CAMBREX PROFARMACO MILANO SRL(883)(2)CTX LIFE SCIENCES PVT LTD(23015)(3)RELIABLE BIOPHARMACEUTICAL LLC(21745)(4)SHANGHAI ZIYUAN PHARMACEUTICAL CO LTD(24084)(5)SUN PHARMACEUTICAL INDUSTRIES LTD(22730)(6)WOCKHARDT LTD(22602),http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/011870s040lbl.pdf,"Increased Diuresis [PE],Thiazide Diuretic [EPC],Thiazides [Chemical/Ingredient]"
NDA,11909,6/9/1961,(1)PARKE DAVIS-Greenstone LLC;Parke-Davis Div of Pfizer Inc(2),PARKE DAVIS,NARDIL,PHENELZINE SULFATE,TABLET;ORAL, {EQ15MGBASE},AB,1,"(1)200181,NOVEL LABS INC,12/08/2010;","(1)NOVEL LABS INC-Golden State Medical Supply, Inc.;Lupin Pharmaceuticals,Inc.;Novel Laboratories, Inc.",0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,4,(1)CML EUROPE BV(18400)(2)PROCOS SPA(4328)(3)SIEGFRIED EVIONNAZ SA(7790)(4)TYCHE INDUSTRIES LTD(31303),http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011909s038lbl.pdf,"Monoamine Oxidase Inhibitor [EPC],Monoamine Oxidase Inhibitors [MoA]"
NDA,11949,7/22/1959,(1)SHIRE LLC(0),SHIRE LLC,SALURON,HYDROFLUMETHIAZIDE,TABLET;ORAL, {50MG},AB,0,None,None,0,None,4,"(1)PAR PHARM,88850;(2)WATSON LABS,88031;(3)WATSON LABS,88528;(4)WYETH AYERST,83383;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,0,NA,None,None
NDA,11961,7/1/1959,(1)VALIDUS PHARMS INC-Validus Pharmaceuticals LLC(1),VALIDUS PHARMS INC,MARPLAN,ISOCARBOXAZID,TABLET;ORAL, {10MG},,0,None,None,0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,1,(1)CHEMSPEC API(25497),http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011961s039lbl.pdf,"Monoamine Oxidase Inhibitor [EPC],Monoamine Oxidase Inhibitors [MoA]"
NDA,11963,6/27/1960,"(1)WYETH PHARMS INC-Wyeth Pharmaceuticals Inc., a subsidiary of Pfizer Inc.(1)",WYETH PHARMS INC,PHOSPHOLINE IODIDE,ECHOTHIOPHATE IODIDE,FORSOLUTION;OPHTHALMIC, {0.125%},,0,None,None,0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,1,(1)AMRI RENSSELAER INC(20546),http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/011963s034lbl.pdf,None
NDA,12015,12/21/1959,"(1)OAK PHARMS AKORN-Akorn, Inc.;Oak Pharmaceuticals, Inc. (Subsidiary of Akorn, Inc.);TYA Pharmaceuticals(3)",OAK PHARMS AKORN,COGENTIN,BENZTROPINE MESYLATE,INJECTABLE;INJECTION, {1MG/ML},AP,4,"(1)90233,FRESENIUS KABI USA,7/28/2009;(2)90287,HIKMA FARMACEUTICA,8/31/2009;(3)91152,LUITPOLD,3/29/2010;(4)91525,NAVINTA LLC,2/05/2013;","(1)FRESENIUS KABI USA-Fresenius Kabi USA, LLC;Nexus Pharmaceuticals Inc(2)HIKMA FARMACEUTICA-West-Ward Pharmaceutical Corp(3)LUITPOLD-American Regent, Inc.(4)NAVINTA LLC-Zydus Pharmaceuticals USA Inc.",0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,4,(1)ARCH PHARMALABS LTD(23719)(2)CEDARBURG PHARMACEUTICALS(28840)(3)DR REDDYS LABORATORIES LTD(7033)(4)FINE CHEMICALS CORP PTY LTD(6914),http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012015s027lbl.pdf,"Anticholinergic [EPC],Antihistamine [EPC],Cholinergic Antagonists [MoA],Histamine Receptor Antagonists [MoA]"
NDA,12041,1/4/1960,"(1)APOTHECON-A-S Medication Solutions;Dispensing Solutions, Inc.;E.R. Squibb & Sons, L.L.C.;Physicians Total Care, Inc.(4)",APOTHECON,KENALOG-10,TRIAMCINOLONE ACETONIDE,INJECTABLE;INJECTION, {10MG/ML},,0,None,None,0,None,1,"(1)SANDOZ INC,90166;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,8,"(1)CORAL DRUGS PRIVATE LTD(31357)(2)CRYSTAL PHARMA SAU(21173)(3)FARMABIOS SPA(14693,21591)(4)NEWCHEM SPA(24543)(5)SANOFI CHIMIE(22947)(6)SYMBIOTEC PHARMALAB PRIVATE LTD(21263)(7)TEVA PHARMACEUTICAL INDUSTRIES LTD(4712)(8)TIANJIN TIANYAO PHARMACEUTICALS CO LTD(19096)",http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/012041s042lbledt.pdf,"Corticosteroid [EPC],Corticosteroid Hormone Receptor Agonists [MoA]"
NDA,12093,11/9/1959,(1)VALEANT PHARMS NORTH-Valeant Pharmaceuticals North America LLC(1),VALEANT PHARMS NORTH,ISORDIL,ISOSORBIDE DINITRATE,TABLET;ORAL, {5MG}{40MG},,3,"(1)86067,HIKMA INTL PHARMS,10/26/1987;(2)86923,PAR PHARM,3/12/1987;(3)86221,SANDOZ,1/07/1988;","(1)HIKMA INTL PHARMS-Bryant Ranch Prepack;Carilion Materials Management;Golden State Medical Supply, Inc.;Hikma Pharmaceutical;West-Ward Pharmaceuticals Corp(2)PAR PHARM-Avera McKennan Hospital;AvPAK;Golden State Medical Supply, Inc.;Par Pharmaceutical Inc.(3)SANDOZ-American Health Packaging;BluePoint Laboratories;Sandoz Inc",0,None,3,"(1)SUN PHARM INDUSTRIES,86166;(2)SUPERPHARM,89190;(3)WATSON LABS,86034;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,3,(1)AVARA SHANNON PHARMACEUTICAL SERVICES LTD(9228)(2)DIPHARMA FRANCIS SRL(3725)(3)DOTTIKON EXCLUSIVE SYNTHESIS AG(2663),http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/012093s052lbl.pdf,"Nitrate Vasodilator [EPC],Nitrates [Chemical/Ingredient],Vasodilation [PE]"
NDA,12104,10/11/1974,"(1)RANBAXY LABS LTD-Sun Pharmaceutical Industries, Inc.(1)",RANBAXY LABS LTD,KENALOG,TRIAMCINOLONE ACETONIDE,SPRAY;TOPICAL, {0.147MG/GM},AT,3,"(1)207094,AKORN,12/07/2016;(2)205782,PERRIGO UK FINCO,4/13/2015;(3)206786,RICONPHARMA LLC,9/08/2017;","(1)AKORN-VersaPharm, Inc. - An Akorn Company(2)PERRIGO UK FINCO-Perrigo New York Inc(3)RICONPHARMA LLC-RICONPHARMA LLC",0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,8,"(1)CORAL DRUGS PRIVATE LTD(31357)(2)CRYSTAL PHARMA SAU(21173)(3)FARMABIOS SPA(14693,21591)(4)NEWCHEM SPA(24543)(5)SANOFI CHIMIE(22947)(6)SYMBIOTEC PHARMALAB PRIVATE LTD(21263)(7)TEVA PHARMACEUTICAL INDUSTRIES LTD(4712)(8)TIANJIN TIANYAO PHARMACEUTICALS CO LTD(19096)",http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/012104s032lbl.pdf,"Corticosteroid [EPC],Corticosteroid Hormone Receptor Agonists [MoA]"
